Mixin,Field name,ORIG Field name,Data type,Precision,Multiple,Description,Internal field name,ORIG Internal field name,defaultValue,defaultLanguage,indexInId,indexInParents,queryNames,isInstanciable,isStorage,isDefinition,Has Mixins,Inherits,fieldAndMixins,isHistorizable,isContributable,documentation,maxScan,storageModel,importDefaultOnly,importAutolinkedOnly,useIdForParent,evalAsJs,dontEncodeIdInUri,jsFunctionToEval,isInRefMixin,useIdForRefMixin,useParentForRefMixin,specificToCountryLanguage,queryLimit,aliasedStorageNames,readonly,queryBeforeCreate
geociit:Comune_0,geoci:name.3.v,,String,,,,geociit:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:name.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:name.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:name.4.v,,String,,,,geociit:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:country,,geoco:Country_0,,,,,,IT,,,,coname,,,,,,,,,,,,,,,,,,,,,,,geo:country,,
geociit:Comune_0,geoci:idStat,,String,,,,geociit:idStat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:nationalId,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:nuts2,,geon2:Nuts2_0,,,LATER refMixin ??,,,,,,,n2name,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:nuts3,,geon3:Nuts3_0,,,LATER OPT subtype it IT ???,,,,,0,0,n3name,,,,,,,,,,,,,,,,,,,,,,,addrpostci:nuts3,,
geociit:Comune_0,geoci:cityGroup,,geocigr:CityGroup_0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:zipCode,,String,,,,geociit:zipCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName,,i18n,,,"Display : «geociit:name (geon3it:name), geocoit:name», which is a way for citizen to uniquely identify a city in Italy",,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
geociit:Comune_0,geoci:displayName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.v,,String,,,,geociit:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.0.v,,String,,,,geociit:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.1.v,,String,,,,geociit:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.2.v,,String,,,,geociit:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.3.v,,String,,,,geociit:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geociit:Comune_0,geoci:displayName.4.v,,String,,,,geociit:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name,,i18n,,,,,,,es,1,,"n2name,n3name,coname",,false,,"geoci:City_0,addrpostci:PostalCity_0",,,,,,,,,,false,,,,,,,ES,,geo:name,,
geocies:Municipio_0,geoci:name,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.v,,String,,,,geocies:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.0.v,,String,,,,geocies:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.1.v,,String,,,,geocies:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.2.v,,String,,,,geocies:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.3.v,,String,,,,geocies:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:name.4.v,,String,,,,geocies:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:country,,geoco:Country_0,,,,,,ES,,,,coname,,,,,,,,,,,,,,,,,,,,,,,geo:country,,
geocies:Municipio_0,geoci:nationalId,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:nuts2,,geon2:Nuts2_0,,,LATER refMixin ??,,,,,,,n2name,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:nuts3,,geon3:Nuts3_0,,,LATER OPT subtype it ES ???,,,,,0,0,n3name,,,,,,,,,,,,,,,,,,,,,,,addrpostci:nuts3,,
geocies:Municipio_0,geoci:cityGroup,,geocigr:CityGroup_0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:zipCode,,String,,,,geocies:zipCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName,,i18n,,,"Display : «geocies:name (geon3es:name), geocoes:name», which is a way for citizen to uniquely identify a city in Spain",,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
geocies:Municipio_0,geoci:displayName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.v,,String,,,,geocies:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.0.v,,String,,,,geocies:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.1.v,,String,,,,geocies:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.2.v,,String,,,,geocies:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.3.v,,String,,,,geocies:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocies:Municipio_0,geoci:displayName.4.v,,String,,,,geocies:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name,,i18n,,,,,,,bg,1,,"n2name,n3name,coname",,false,,"geoci:City_0,addrpostci:PostalCity_0",,,,,,,,,,,,,,,,,BG,,geo:name,,
geocibg:НаселеноMесто_0,geoci:name,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.v,,String,,,,geocibg:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.0.v,,String,,,,geocibg:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.1.v,,String,,,,geocibg:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.2.v,,String,,,,geocibg:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.3.v,,String,,,,geocibg:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:name.4.v,,String,,,,geocibg:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:country,,geoco:Country_0,,,,,,BG,,,,coname,,,,,,,,,,,,,,,,,,,,,,,geo:country,,
geocibg:НаселеноMесто_0,geoci:idStat,,String,,,,geocibg:idStat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:nationalId,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:nuts3,,geon3:Nuts3_0,,,LATER OPT subtype it IT ???,,,,,0,0,n3name,,,,,,,,,,,,,,,,,,,,,,,addrpostci:nuts3,,
geocibg:НаселеноMесто_0,geoci:cityGroup,,geocigr:CityGroup_0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:zipCode,,String,,,,geocibg:zipCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName,,i18n,,,"Display : «geocibg:name (geon3bg:name), geocobg:name», which is a way for citizen to uniquely identify a city in Bulgaria",,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
geocibg:НаселеноMесто_0,geoci:displayName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.v,,String,,,,geocibg:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.0.v,,String,,,,geocibg:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.1.v,,String,,,,geocibg:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.2.v,,String,,,,geocibg:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.3.v,,String,,,,geocibg:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geocibg:НаселеноMесто_0,geoci:displayName.4.v,,String,,,,geocibg:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name,,i18n,,,Generic mixin based on the TR model of District/İlçe,,,,,1,,,false,false,,geo:Area_0,,,,,,,,,,,,,,,,,,,geo:name,,
geodi:District_0,geodi:name,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.0.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.1.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.2.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.3.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:name.4.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:country,,geoco:Country_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geo:country,,
geodi:District_0,geodi:nuts3,,geon3:Nuts3_0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName,,i18n,,,Calculated field according to each country to display the district which allow citizens to uniquely identify it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
geodi:District_0,geodi:displayName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.0.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.1.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.2.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.3.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geodi:District_0,geodi:displayName.4.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name,,i18n,,,TR.  ~= City. Parent : TRProvince. NB. Zipcode is only SubDistrict,,,,tr,1,,,,false,,"geodi:District_0,addrpostci:PostalCity_0",,,,,,,,,,,,,,,,,TR,,geo:name,,
geoditr:İlçe_0,geodi:name,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.v,,String,,,,geoditr:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.0.v,,String,,,,geoditr:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.1.v,,String,,,,geoditr:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.2.v,,String,,,,geoditr:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.3.v,,String,,,,geoditr:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:name.4.v,,String,,,,geoditr:name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:country,,geoco:Country_0,,,,,,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,geo:country,,
geoditr:İlçe_0,geodi:nuts3,,geon3:Nuts3_0,,,Ref to its parent NUTS3. NO internal field name but subresource linking,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,addrpostci:nuts3,,
geoditr:İlçe_0,geodi:displayName,,i18n,,,"Display : «geoditr:name (geon3tr:name), geocotr:name», which is a way for citizen to uniquely identify a district in Turkey",,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
geoditr:İlçe_0,geodi:displayName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.v,,String,,,,geoditr:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.0.v,,String,,,,geoditr:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.1.v,,String,,,,geoditr:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.2.v,,String,,,,geoditr:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.3.v,,String,,,,geoditr:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoditr:İlçe_0,geodi:displayName.4.v,,String,,,,geoditr:ciDisplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relt:Target_0,relt:displayName,,String,,,,,,,,,,,false,false,,odisp:Displayable_0,,,,,,,,,,,,,,,,,,,,,
org:Organization_0,org:legalName,,i18n,,,"The legal name of the business, i18n to forecast",,,,,,,"orgaltname,regnumber",false,true,,"odisp:Displayable_0,relt:Target_0,adrpost:Postal_0",,,false,,,,,,,,,,,,,,,100,,,
org:Organization_0,org:legalName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org:Organization_0,org:legalName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org:Organization_0,org:legalName.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org:Organization_0,org:legalName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org:Organization_0,org:legalName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org:Organization_0,org:legalName.0.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org:Organization_0,org:legalName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org:Organization_0,org:legalName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org:Organization_0,org:legalName.1.v,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
